dataset,id,n,plugin,cs,cs-hybrid,NumSets,gt,ueigv,hybrid-alphabet,snne,kle,predictive,surprise,oracle,best-guess,judge-llm-score
hotpot_qa_final,3166,5,-0.0,,0.000610075074213859,,,,,,,,,0.539470795687331,,
hotpot_qa_final,3166,10,-0.0,,0.0003173960340775404,,,,,,,0.10365479185971863,,0.539470795687331,,
hotpot_qa_final,3166,25,-0.0,,0.052054106752275835,,,,,,,,,0.539470795687331,,
hotpot_qa_final,3166,50,0.5510799280869728,,0.5510803042280086,,,,,,,,,0.539470795687331,,
hotpot_qa_final,3166,75,0.5183397302526579,,0.5183397352907377,,,,,,,,,0.539470795687331,,
hotpot_qa_final,3166,100,0.5510799280869728,,0.5510799280873859,,,,,,,,,0.539470795687331,,
hotpot_qa_final,3167,5,0.9502705392332347,,1.489524654318191,,,,,,,,,1.6366325850044867,,
hotpot_qa_final,3167,10,1.0549201679861442,,1.1020796692075265,,,,,,,0.27312095840927697,,1.6366325850044867,,
hotpot_qa_final,3167,25,1.2023982217183018,,1.2389492732214826,,,,,,,,,1.6366325850044867,,
hotpot_qa_final,3167,50,1.4020664134508294,,1.3958071143512467,,,,,,,,,1.6366325850044867,,
hotpot_qa_final,3167,75,1.5442674174354054,,1.550767933673776,,,,,,,,,1.6366325850044867,,
hotpot_qa_final,3167,100,1.6645403992488312,,1.6850273852227537,,,,,,,,,1.6366325850044867,,
hotpot_qa_final,3168,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,1.5420572804161146,,
hotpot_qa_final,3168,10,1.193549604098133,,1.459463630587622,,,,,,,0.28144402676375047,,1.5420572804161146,,
hotpot_qa_final,3168,25,1.3564402752905689,,1.4496664527817307,,,,,,,,,1.5420572804161146,,
hotpot_qa_final,3168,50,1.453760760412175,,1.4845975782745764,,,,,,,,,1.5420572804161146,,
hotpot_qa_final,3168,75,1.54034149535647,,1.5207176377652578,,,,,,,,,1.5420572804161146,,
hotpot_qa_final,3168,100,1.5874219639810263,,1.5912187245601905,,,,,,,,,1.5420572804161146,,
hotpot_qa_final,3169,5,-0.0,,0.20520104689265284,,,,,,,,,0.6807542412294121,,
hotpot_qa_final,3169,10,-0.0,,0.2044686656806827,,,,,,,0.1417309964244393,,0.6807542412294121,,
hotpot_qa_final,3169,25,-0.0,,0.22204826466793204,,,,,,,,,0.6807542412294121,,
hotpot_qa_final,3169,50,0.3669249912727096,,0.36735199626305226,,,,,,,,,0.6807542412294121,,
hotpot_qa_final,3169,75,0.6365141682948128,,0.6365141682948355,,,,,,,,,0.6807542412294121,,
hotpot_qa_final,3169,100,0.683314913574166,,0.683314913574166,,,,,,,,,0.6807542412294121,,
hotpot_qa_final,3170,5,-0.0,,0.24423066791118894,,,,,,,,,1.2383006408786326,,
hotpot_qa_final,3170,10,-0.0,,0.2598975799198656,,,,,,,0.15999648920907053,,1.2383006408786326,,
hotpot_qa_final,3170,25,0.2787693717685874,,0.3110777365843158,,,,,,,,,1.2383006408786326,,
hotpot_qa_final,3170,50,0.8006129130885531,,0.8170706783163157,,,,,,,,,1.2383006408786326,,
hotpot_qa_final,3170,75,1.1818916908955281,,1.244941807172009,,,,,,,,,1.2383006408786326,,
hotpot_qa_final,3170,100,1.283173338485138,,1.3081718258928436,,,,,,,,,1.2383006408786326,,
hotpot_qa_final,3171,5,-0.0,,0.16157693294729997,,,,,,,,,1.2184968859710494,,
hotpot_qa_final,3171,10,0.5004024235381879,,0.5391223794591277,,,,,,,0.25701271300568773,,1.2184968859710494,,
hotpot_qa_final,3171,25,0.9978737678714718,,1.0016972330252345,,,,,,,,,1.2184968859710494,,
hotpot_qa_final,3171,50,1.1335504051933112,,1.1379174836950738,,,,,,,,,1.2184968859710494,,
hotpot_qa_final,3171,75,1.237773721224084,,1.238801241940159,,,,,,,,,1.2184968859710494,,
hotpot_qa_final,3171,100,1.2227447256726096,,1.2228760871780855,,,,,,,,,1.2184968859710494,,
hotpot_qa_final,3172,5,-0.0,,0.22488424608998683,,,,,,,,,0.6864922889445341,,
hotpot_qa_final,3172,10,-0.0,,0.19904273403600742,,,,,,,0.09687505193350791,,0.6864922889445341,,
hotpot_qa_final,3172,25,-0.0,,0.22191559733438487,,,,,,,,,0.6864922889445341,,
hotpot_qa_final,3172,50,0.6534181947937018,,0.6534181948686228,,,,,,,,,0.6864922889445341,,
hotpot_qa_final,3172,75,0.6923469670899615,,0.6923469670899615,,,,,,,,,0.6864922889445341,,
hotpot_qa_final,3172,100,0.6881388137135884,,0.6881388137135884,,,,,,,,,0.6864922889445341,,
hotpot_qa_final,3173,5,-0.0,,0.30978778920466,,,,,,,,,1.4019776317758206,,
hotpot_qa_final,3173,10,0.3250829733914482,,0.6906771951629727,,,,,,,0.255589683601625,,1.4019776317758206,,
hotpot_qa_final,3173,25,0.5296435025403523,,0.7210571886853865,,,,,,,,,1.4019776317758206,,
hotpot_qa_final,3173,50,0.9808337160535978,,1.0198838870523077,,,,,,,,,1.4019776317758206,,
hotpot_qa_final,3173,75,1.169853914041556,,1.0592204864285684,,,,,,,,,1.4019776317758206,,
hotpot_qa_final,3173,100,1.4104930370182776,,1.394755587010579,,,,,,,,,1.4019776317758206,,
hotpot_qa_final,3174,5,-0.0,,1.3322676295501869e-15,,,,,,,,,-0.0,,
hotpot_qa_final,3174,10,-0.0,,0.10237313762646968,,,,,,,0.06967492461772816,,-0.0,,
hotpot_qa_final,3174,25,-0.0,,0.1248791825874289,,,,,,,,,-0.0,,
hotpot_qa_final,3174,50,-0.0,,0.10804586622128252,,,,,,,,,-0.0,,
hotpot_qa_final,3174,75,-0.0,,0.10463276067885567,,,,,,,,,-0.0,,
hotpot_qa_final,3174,100,-0.0,,0.11048523661403419,,,,,,,,,-0.0,,
hotpot_qa_final,3175,5,-0.0,,0.30822556931038214,,,,,,,,,0.86729922099845,,
hotpot_qa_final,3175,10,0.5004024235381879,,0.5391223794591277,,,,,,,0.1752488383376442,,0.86729922099845,,
hotpot_qa_final,3175,25,0.5004024235381879,,0.5350959494438139,,,,,,,,,0.86729922099845,,
hotpot_qa_final,3175,50,0.40496348506393853,,0.44290190709068794,,,,,,,,,0.86729922099845,,
hotpot_qa_final,3175,75,0.8341652741106377,,0.8343078114530946,,,,,,,,,0.86729922099845,,
hotpot_qa_final,3175,100,0.8826404829803339,,0.882771842049619,,,,,,,,,0.86729922099845,,
hotpot_qa_final,3176,5,-0.0,,2.2204460492503126e-16,,,,,,,,,1.2050911547288397,,
hotpot_qa_final,3176,10,-0.0,,0.17945710593492797,,,,,,,0.20284696270355118,,1.2050911547288397,,
hotpot_qa_final,3176,25,0.8441124264544575,,0.8729069407909893,,,,,,,,,1.2050911547288397,,
hotpot_qa_final,3176,50,1.0361120806861317,,1.0361134475592724,,,,,,,,,1.2050911547288397,,
hotpot_qa_final,3176,75,1.0192652241494673,,1.0192658380961204,,,,,,,,,1.2050911547288397,,
hotpot_qa_final,3176,100,1.211149218795545,,1.21128058571921,,,,,,,,,1.2050911547288397,,
hotpot_qa_final,3177,5,-0.0,,0.31568980993839635,,,,,,,,,0.049965725958116526,,
hotpot_qa_final,3177,10,-0.0,,0.2815034306556065,,,,,,,0.23138465989475393,,0.049965725958116526,,
hotpot_qa_final,3177,25,-0.0,,0.3048864623552225,,,,,,,,,0.049965725958116526,,
hotpot_qa_final,3177,50,-0.0,,0.3087798574696338,,,,,,,,,0.049965725958116526,,
hotpot_qa_final,3177,75,-0.0,,0.29049377377649893,,,,,,,,,0.049965725958116526,,
hotpot_qa_final,3177,100,0.056001534354847345,,0.09219658520869906,,,,,,,,,0.049965725958116526,,
hotpot_qa_final,3178,5,-0.0,,0.2159743735977047,,,,,,,,,1.6685594394240497,,
hotpot_qa_final,3178,10,0.3250829733914482,,0.5256149754034921,,,,,,,0.1619748270527234,,1.6685594394240497,,
hotpot_qa_final,3178,25,0.9768945101654615,,0.9877538467989255,,,,,,,,,1.6685594394240497,,
hotpot_qa_final,3178,50,1.4959787132200013,,1.5738579072838585,,,,,,,,,1.6685594394240497,,
hotpot_qa_final,3178,75,1.5661195474212268,,1.6055102674726633,,,,,,,,,1.6685594394240497,,
hotpot_qa_final,3178,100,1.7136097368097025,,1.7441430024235802,,,,,,,,,1.6685594394240497,,
hotpot_qa_final,3179,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,0.9643026121900385,,
hotpot_qa_final,3179,10,0.3250829733914482,,0.6885002539846972,,,,,,,0.23423172224370054,,0.9643026121900385,,
hotpot_qa_final,3179,25,0.5004024235381879,,0.6176987227368744,,,,,,,,,0.9643026121900385,,
hotpot_qa_final,3179,50,0.5004024235381879,,0.5978093825665316,,,,,,,,,0.9643026121900385,,
hotpot_qa_final,3179,75,0.8651574350456037,,0.8571759369899428,,,,,,,,,0.9643026121900385,,
hotpot_qa_final,3179,100,0.9599503483032636,,0.9033863158678606,,,,,,,,,0.9643026121900385,,
hotpot_qa_final,3180,5,-0.0,,0.3214804309597221,,,,,,,,,0.561388164760459,,
hotpot_qa_final,3180,10,0.3250829733914482,,0.5256149754034921,,,,,,,0.19570555639219606,,0.561388164760459,,
hotpot_qa_final,3180,25,0.3669249912727096,,0.46624484257973364,,,,,,,,,0.561388164760459,,
hotpot_qa_final,3180,50,0.5269079614313803,,0.623111195774965,,,,,,,,,0.561388164760459,,
hotpot_qa_final,3180,75,0.5510799280869728,,0.6071761615719602,,,,,,,,,0.561388164760459,,
hotpot_qa_final,3180,100,0.6108643020548935,,0.6246181982527168,,,,,,,,,0.561388164760459,,
hotpot_qa_final,3181,5,-0.0,,0.0031398342569302867,,,,,,,,,0.03577555328738495,,
hotpot_qa_final,3181,10,-0.0,,0.10941083419254921,,,,,,,0.10545834023433345,,0.03577555328738495,,
hotpot_qa_final,3181,25,-0.0,,0.10088594186145859,,,,,,,,,0.03577555328738495,,
hotpot_qa_final,3181,50,-0.0,,0.11314870992049024,,,,,,,,,0.03577555328738495,,
hotpot_qa_final,3181,75,-0.0,,0.12112466166342203,,,,,,,,,0.03577555328738495,,
hotpot_qa_final,3181,100,0.056001534354847345,,0.1284925818466699,,,,,,,,,0.03577555328738495,,
hotpot_qa_final,3182,5,-0.0,,0.24012793816167038,,,,,,,,,0.5718122389100055,,
hotpot_qa_final,3182,10,-0.0,,0.1733011388765509,,,,,,,0.0844601523564811,,0.5718122389100055,,
hotpot_qa_final,3182,25,-0.0,,0.23370636751050963,,,,,,,,,0.5718122389100055,,
hotpot_qa_final,3182,50,-0.0,,0.2740846733465764,,,,,,,,,0.5718122389100055,,
hotpot_qa_final,3182,75,0.39267446722755217,,0.39268033008528663,,,,,,,,,0.5718122389100055,,
hotpot_qa_final,3182,100,0.5730569171314204,,0.5730569171314498,,,,,,,,,0.5718122389100055,,
hotpot_qa_final,3183,5,0.6730116670092565,,0.7070860020527115,,,,,,,,,1.7143589940787425,,
hotpot_qa_final,3183,10,1.0296530140645737,,1.079211089679745,,,,,,,0.11834223364394929,,1.7143589940787425,,
hotpot_qa_final,3183,25,1.4920888554164267,,1.549583095950657,,,,,,,,,1.7143589940787425,,
hotpot_qa_final,3183,50,1.5760708657297164,,1.5762805887206568,,,,,,,,,1.7143589940787425,,
hotpot_qa_final,3183,75,1.5205068819370346,,1.520574973722119,,,,,,,,,1.7143589940787425,,
hotpot_qa_final,3183,100,1.717522669727623,,1.7175422455360703,,,,,,,,,1.7143589940787425,,
hotpot_qa_final,3184,5,-0.0,,0.2444542441494435,,,,,,,,,0.8225669383195764,,
hotpot_qa_final,3184,10,-0.0,,0.2550169737598518,,,,,,,0.09239438374412103,,0.8225669383195764,,
hotpot_qa_final,3184,25,-0.0,,0.23186409217800322,,,,,,,,,0.8225669383195764,,
hotpot_qa_final,3184,50,0.3250829733914482,,0.3262758216597814,,,,,,,,,0.8225669383195764,,
hotpot_qa_final,3184,75,0.5799151714181009,,0.5799151714459446,,,,,,,,,0.8225669383195764,,
hotpot_qa_final,3184,100,0.8307555115079519,,0.8308868705772376,,,,,,,,,0.8225669383195764,,
hotpot_qa_final,3185,5,-0.0,,-0.0,,,,,,,,,-0.0,,
hotpot_qa_final,3185,10,-0.0,,0.1092591074740978,,,,,,,0.1537371853337372,,-0.0,,
hotpot_qa_final,3185,25,-0.0,,0.09273767124584223,,,,,,,,,-0.0,,
hotpot_qa_final,3185,50,-0.0,,0.07631931302074996,,,,,,,,,-0.0,,
hotpot_qa_final,3185,75,-0.0,,0.07399031323197322,,,,,,,,,-0.0,,
hotpot_qa_final,3185,100,-0.0,,0.058008616856127834,,,,,,,,,-0.0,,
hotpot_qa_final,3186,5,0.9502705392332347,,1.489524654318191,,,,,,,,,2.0153630148712205,,
hotpot_qa_final,3186,10,1.313834033192747,,1.4631165920307627,,,,,,,0.31848683628268126,,2.0153630148712205,,
hotpot_qa_final,3186,25,1.3241248347898469,,1.2293810278657993,,,,,,,,,2.0153630148712205,,
hotpot_qa_final,3186,50,1.5773049568293025,,1.3496065648939437,,,,,,,,,2.0153630148712205,,
hotpot_qa_final,3186,75,1.8305845846575415,,1.645422335988051,,,,,,,,,2.0153630148712205,,
hotpot_qa_final,3186,100,2.0296987857221254,,1.9141901681259699,,,,,,,,,2.0153630148712205,,
hotpot_qa_final,3187,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,0.27875992655010273,,
hotpot_qa_final,3187,10,0.3250829733914482,,0.5256149754034921,,,,,,,0.09073951268843501,,0.27875992655010273,,
hotpot_qa_final,3187,25,0.2787693717685874,,0.4220813194209403,,,,,,,,,0.27875992655010273,,
hotpot_qa_final,3187,50,0.22696752250060448,,0.3552472426320832,,,,,,,,,0.27875992655010273,,
hotpot_qa_final,3187,75,0.20821546401080435,,0.33319149557347216,,,,,,,,,0.27875992655010273,,
hotpot_qa_final,3187,100,0.2787693717685874,,0.40322438299730484,,,,,,,,,0.27875992655010273,,
hotpot_qa_final,3188,5,-0.0,,4.440892098500625e-16,,,,,,,,,0.4585136105872277,,
hotpot_qa_final,3188,10,0.5004024235381879,,0.5391223794591277,,,,,,,0.08134123908660795,,0.4585136105872277,,
hotpot_qa_final,3188,25,0.5510799280869728,,0.5514392351785944,,,,,,,,,0.4585136105872277,,
hotpot_qa_final,3188,50,0.5510799280869728,,0.5510803042280086,,,,,,,,,0.4585136105872277,,
hotpot_qa_final,3188,75,0.5352171607276706,,0.5352171621546138,,,,,,,,,0.4585136105872277,,
hotpot_qa_final,3188,100,0.5004024235381879,,0.5004024236037575,,,,,,,,,0.4585136105872277,,
hotpot_qa_final,3189,5,-0.0,,0.01316154943648467,,,,,,,,,0.6384072763844046,,
hotpot_qa_final,3189,10,-0.0,,0.10936437208022898,,,,,,,0.06954185933567476,,0.6384072763844046,,
hotpot_qa_final,3189,25,0.5510799280869728,,0.5514392351785944,,,,,,,,,0.6384072763844046,,
hotpot_qa_final,3189,50,0.5929533174474745,,0.5929533436654757,,,,,,,,,0.6384072763844046,,
hotpot_qa_final,3189,75,0.6164075757682482,,0.6164075757686748,,,,,,,,,0.6384072763844046,,
hotpot_qa_final,3189,100,0.6474466390346325,,0.6474466390346325,,,,,,,,,0.6384072763844046,,
hotpot_qa_final,3190,5,0.9502705392332347,,1.489524654318191,,,,,,,,,2.495633948781065,,
hotpot_qa_final,3190,10,0.8979457248567797,,1.0572078765976465,,,,,,,0.30495859849129914,,2.495633948781065,,
hotpot_qa_final,3190,25,1.4642648857150542,,1.732873126418316,,,,,,,,,2.495633948781065,,
hotpot_qa_final,3190,50,1.9535652625130462,,2.07163913447408,,,,,,,,,2.495633948781065,,
hotpot_qa_final,3190,75,2.4278181345075014,,2.524221108528514,,,,,,,,,2.495633948781065,,
hotpot_qa_final,3190,100,2.524683069306351,,2.5874925418320336,,,,,,,,,2.495633948781065,,
hotpot_qa_final,3191,5,0.6730116670092565,,0.7662520569096438,,,,,,,,,1.31381524830446,,
hotpot_qa_final,3191,10,0.6730116670092565,,0.7151306206132326,,,,,,,0.3582403584061952,,1.31381524830446,,
hotpot_qa_final,3191,25,1.3393254550256717,,1.344447838227974,,,,,,,,,1.31381524830446,,
hotpot_qa_final,3191,50,1.3520741927002455,,1.352091052138425,,,,,,,,,1.31381524830446,,
hotpot_qa_final,3191,75,1.3430542441164544,,1.3163182780750002,,,,,,,,,1.31381524830446,,
hotpot_qa_final,3191,100,1.3228514433831242,,1.3008534314236864,,,,,,,,,1.31381524830446,,
hotpot_qa_final,3192,5,-0.0,,0.3157226354942819,,,,,,,,,1.9334311302682126,,
hotpot_qa_final,3192,10,0.6108643020548935,,0.7189981110023895,,,,,,,0.11894259645637081,,1.9334311302682126,,
hotpot_qa_final,3192,25,1.2068518565713897,,1.2736045619061063,,,,,,,,,1.9334311302682126,,
hotpot_qa_final,3192,50,1.5447476182506703,,1.59918743655125,,,,,,,,,1.9334311302682126,,
hotpot_qa_final,3192,75,1.7871637420887976,,1.8081483282870057,,,,,,,,,1.9334311302682126,,
hotpot_qa_final,3192,100,1.9424143843194153,,1.9840588821457326,,,,,,,,,1.9334311302682126,,
hotpot_qa_final,3193,5,0.9502705392332347,,1.489524654318191,,,,,,,,,2.2625054979881374,,
hotpot_qa_final,3193,10,1.0888999753452235,,1.4226596616388734,,,,,,,0.24254808891324164,,2.2625054979881374,,
hotpot_qa_final,3193,25,1.0353266957705896,,1.0811412697232212,,,,,,,,,2.2625054979881374,,
hotpot_qa_final,3193,50,1.8737153338858685,,1.9436817233245283,,,,,,,,,2.2625054979881374,,
hotpot_qa_final,3193,75,2.1451771800212525,,2.1782854760756276,,,,,,,,,2.2625054979881374,,
hotpot_qa_final,3193,100,2.2601792744496096,,2.275364342499811,,,,,,,,,2.2625054979881374,,
hotpot_qa_final,3194,5,1.0549201679861442,,1.4079454449424045,,,,,,,,,1.977671802953565,,
hotpot_qa_final,3194,10,0.9502705392332347,,1.075832653532309,,,,,,,0.2815577819658778,,1.977671802953565,,
hotpot_qa_final,3194,25,1.1764930290125502,,1.2455365545076011,,,,,,,,,1.977671802953565,,
hotpot_qa_final,3194,50,1.6385718515443475,,1.6996685205292918,,,,,,,,,1.977671802953565,,
hotpot_qa_final,3194,75,2.0031938566579464,,2.056427718313035,,,,,,,,,1.977671802953565,,
hotpot_qa_final,3194,100,1.994741462814419,,2.0193890388604134,,,,,,,,,1.977671802953565,,
hotpot_qa_final,3195,5,-0.0,,0.1546898482852903,,,,,,,,,-0.0,,
hotpot_qa_final,3195,10,-0.0,,0.2475667100451595,,,,,,,0.06724737665562253,,-0.0,,
hotpot_qa_final,3195,25,-0.0,,0.2327687405412322,,,,,,,,,-0.0,,
hotpot_qa_final,3195,50,-0.0,,0.22336100072503048,,,,,,,,,-0.0,,
hotpot_qa_final,3195,75,-0.0,,0.23152701518524174,,,,,,,,,-0.0,,
hotpot_qa_final,3195,100,-0.0,,0.25166657267646014,,,,,,,,,-0.0,,
hotpot_qa_final,3196,5,-0.0,,0.13136150132218588,,,,,,,,,1.4775460655361476,,
hotpot_qa_final,3196,10,0.5004024235381879,,0.5391223794591277,,,,,,,0.28252523556142517,,1.4775460655361476,,
hotpot_qa_final,3196,25,1.020960769860117,,1.0247617650192644,,,,,,,,,1.4775460655361476,,
hotpot_qa_final,3196,50,1.3099145726210777,,1.3111074736734465,,,,,,,,,1.4775460655361476,,
hotpot_qa_final,3196,75,1.4064389873158296,,1.4420872240101146,,,,,,,,,1.4775460655361476,,
hotpot_qa_final,3196,100,1.4894054620503536,,1.5122008195935839,,,,,,,,,1.4775460655361476,,
hotpot_qa_final,3197,5,-0.0,,0.2465789519758141,,,,,,,,,0.2818127283001358,,
hotpot_qa_final,3197,10,0.3250829733914482,,0.5874250801423334,,,,,,,0.16959277918532273,,0.2818127283001358,,
hotpot_qa_final,3197,25,0.167944147734173,,0.3764763303404789,,,,,,,,,0.2818127283001358,,
hotpot_qa_final,3197,50,0.167944147734173,,0.3779131528584894,,,,,,,,,0.2818127283001358,,
hotpot_qa_final,3197,75,0.24518331364066814,,0.2745045905652137,,,,,,,,,0.2818127283001358,,
hotpot_qa_final,3197,100,0.29551781812265937,,0.3083726193341084,,,,,,,,,0.2818127283001358,,
hotpot_qa_final,3198,5,1.0549201679861442,,1.3829798894522556,,,,,,,,,2.4595164369084492,,
hotpot_qa_final,3198,10,1.2798542258336676,,1.442285185858452,,,,,,,0.44462081395390135,,2.4595164369084492,,
hotpot_qa_final,3198,25,1.7670228277348865,,1.8910791664579234,,,,,,,,,2.4595164369084492,,
hotpot_qa_final,3198,50,2.0212222420373602,,2.058078135672514,,,,,,,,,2.4595164369084492,,
hotpot_qa_final,3198,75,2.27474395679057,,2.3308910831721605,,,,,,,,,2.4595164369084492,,
hotpot_qa_final,3198,100,2.4661803118657577,,2.48058921534527,,,,,,,,,2.4595164369084492,,
hotpot_qa_final,3199,5,-0.0,,0.3213488740067333,,,,,,,,,1.0770294852698226,,
hotpot_qa_final,3199,10,-0.0,,0.32894792171847237,,,,,,,0.16190354606023677,,1.0770294852698226,,
hotpot_qa_final,3199,25,0.6268694575724263,,0.6268931489491167,,,,,,,,,1.0770294852698226,,
hotpot_qa_final,3199,50,0.7672890558861942,,0.8173326374963278,,,,,,,,,1.0770294852698226,,
hotpot_qa_final,3199,75,0.8454302498178302,,0.8959039758513447,,,,,,,,,1.0770294852698226,,
hotpot_qa_final,3199,100,1.0872847743317382,,1.1131669928104788,,,,,,,,,1.0770294852698226,,
hotpot_qa_final,3200,5,-0.0,,0.1639110542063257,,,,,,,,,0.018889733638842512,,
hotpot_qa_final,3200,10,-0.0,,0.28224054052138725,,,,,,,0.07420422338188178,,0.018889733638842512,,
hotpot_qa_final,3200,25,-0.0,,0.27725049728011164,,,,,,,,,0.018889733638842512,,
hotpot_qa_final,3200,50,-0.0,,0.2952736880488451,,,,,,,,,0.018889733638842512,,
hotpot_qa_final,3200,75,-0.0,,0.30854969978464003,,,,,,,,,0.018889733638842512,,
hotpot_qa_final,3200,100,0.056001534354847345,,0.1978452506428874,,,,,,,,,0.018889733638842512,,
hotpot_qa_final,3201,5,-0.0,,0.26768759102735157,,,,,,,,,0.9178156067313991,,
hotpot_qa_final,3201,10,-0.0,,0.36599516454529674,,,,,,,0.29367302443204063,,0.9178156067313991,,
hotpot_qa_final,3201,25,0.7174352514213597,,0.7985612527981145,,,,,,,,,0.9178156067313991,,
hotpot_qa_final,3201,50,0.902951179795282,,0.8375576504887328,,,,,,,,,0.9178156067313991,,
hotpot_qa_final,3201,75,0.9294746350708432,,0.8433347219207723,,,,,,,,,0.9178156067313991,,
hotpot_qa_final,3201,100,0.9233501464791851,,0.8223969509223574,,,,,,,,,0.9178156067313991,,
hotpot_qa_final,3202,5,0.6730116670092565,,0.7395536463278451,,,,,,,,,1.530328257620174,,
hotpot_qa_final,3202,10,1.0296530140645737,,1.079211089679745,,,,,,,0.2337488839107539,,1.530328257620174,,
hotpot_qa_final,3202,25,0.8825632953798344,,0.8937815730774351,,,,,,,,,1.530328257620174,,
hotpot_qa_final,3202,50,0.9610075881697682,,1.0073529357619282,,,,,,,,,1.530328257620174,,
hotpot_qa_final,3202,75,1.3547991705254503,,1.3549120624087634,,,,,,,,,1.530328257620174,,
hotpot_qa_final,3202,100,1.5527531697703258,,1.5749810292328923,,,,,,,,,1.530328257620174,,
hotpot_qa_final,3203,5,0.5004024235381879,,0.8336929592358794,,,,,,,,,1.2554842669305715,,
hotpot_qa_final,3203,10,0.6730116670092565,,0.7380592606943935,,,,,,,0.36410761832513744,,1.2554842669305715,,
hotpot_qa_final,3203,25,1.2211217392753921,,1.214531240447843,,,,,,,,,1.2554842669305715,,
hotpot_qa_final,3203,50,1.3319113734195047,,1.238478285777043,,,,,,,,,1.2554842669305715,,
hotpot_qa_final,3203,75,1.2890422526028797,,1.1471142059120378,,,,,,,,,1.2554842669305715,,
hotpot_qa_final,3203,100,1.2618611405542248,,1.10469719909968,,,,,,,,,1.2554842669305715,,
hotpot_qa_final,3204,5,-0.0,,0.164178129407714,,,,,,,,,0.12586397907425356,,
hotpot_qa_final,3204,10,-0.0,,0.10759584976317392,,,,,,,0.03613213427535283,,0.12586397907425356,,
hotpot_qa_final,3204,25,-0.0,,0.09184587689783315,,,,,,,,,0.12586397907425356,,
hotpot_qa_final,3204,50,-0.0,,0.13936127981836727,,,,,,,,,0.12586397907425356,,
hotpot_qa_final,3204,75,-0.0,,0.15948592182120314,,,,,,,,,0.12586397907425356,,
hotpot_qa_final,3204,100,0.13474216817976675,,0.13999428833097852,,,,,,,,,0.12586397907425356,,
hotpot_qa_final,3205,5,0.6730116670092565,,0.7844195661900775,,,,,,,,,1.5182156711446677,,
hotpot_qa_final,3205,10,0.6108643020548935,,0.7078056255235141,,,,,,,0.38570681700999165,,1.5182156711446677,,
hotpot_qa_final,3205,25,1.5905606428318713,,1.6750025064720913,,,,,,,,,1.5182156711446677,,
hotpot_qa_final,3205,50,1.7229928970891317,,1.7546445205964987,,,,,,,,,1.5182156711446677,,
hotpot_qa_final,3205,75,1.6021364897840318,,1.613707433885197,,,,,,,,,1.5182156711446677,,
hotpot_qa_final,3205,100,1.5499777489030855,,1.5577878969334464,,,,,,,,,1.5182156711446677,,
hotpot_qa_final,3206,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,1.34290373377848,,
hotpot_qa_final,3206,10,0.3250829733914482,,0.5256149754034921,,,,,,,0.16107045486298965,,1.34290373377848,,
hotpot_qa_final,3206,25,0.9589449955752118,,1.0665280076104113,,,,,,,,,1.34290373377848,,
hotpot_qa_final,3206,50,1.0566147228278342,,1.1127618018603185,,,,,,,,,1.34290373377848,,
hotpot_qa_final,3206,75,1.218859540525392,,1.246183943721669,,,,,,,,,1.34290373377848,,
hotpot_qa_final,3206,100,1.382448212622511,,1.3955097139148163,,,,,,,,,1.34290373377848,,
hotpot_qa_final,3207,5,-0.0,,0.24642558846228904,,,,,,,,,0.5699209761627624,,
hotpot_qa_final,3207,10,-0.0,,0.218351852700541,,,,,,,0.10480611431684421,,0.5699209761627624,,
hotpot_qa_final,3207,25,-0.0,,0.35873995409631065,,,,,,,,,0.5699209761627624,,
hotpot_qa_final,3207,50,-0.0,,0.35575006784978896,,,,,,,,,0.5699209761627624,,
hotpot_qa_final,3207,75,0.416883242392296,,0.44316339108518576,,,,,,,,,0.5699209761627624,,
hotpot_qa_final,3207,100,0.5730569171314204,,0.5943904197710367,,,,,,,,,0.5699209761627624,,
hotpot_qa_final,3208,5,1.0549201679861442,,1.3572884455193175,,,,,,,,,2.050905217738862,,
hotpot_qa_final,3208,10,1.2206072645530173,,1.4308706949529768,,,,,,,0.3146742854483886,,2.050905217738862,,
hotpot_qa_final,3208,25,1.5487007913307071,,1.6571942075886725,,,,,,,,,2.050905217738862,,
hotpot_qa_final,3208,50,1.8757373795067553,,1.9660958420252883,,,,,,,,,2.050905217738862,,
hotpot_qa_final,3208,75,1.9350886826070928,,1.9871178702657615,,,,,,,,,2.050905217738862,,
hotpot_qa_final,3208,100,2.0638998507746753,,2.0984963230416924,,,,,,,,,2.050905217738862,,
hotpot_qa_final,3209,5,0.5004024235381879,,0.7913473065443453,,,,,,,,,0.920933545325133,,
hotpot_qa_final,3209,10,0.6730116670092565,,0.6862044556136173,,,,,,,0.24577901920894277,,0.920933545325133,,
hotpot_qa_final,3209,25,0.5004024235381879,,0.5016230919978746,,,,,,,,,0.920933545325133,,
hotpot_qa_final,3209,50,0.6004829082458254,,0.619750738625457,,,,,,,,,0.920933545325133,,
hotpot_qa_final,3209,75,0.9140715376401423,,0.9141221207244908,,,,,,,,,0.920933545325133,,
hotpot_qa_final,3209,100,0.9319274390438121,,0.931944819582922,,,,,,,,,0.920933545325133,,
hotpot_qa_final,3210,5,-0.0,,0.16348497149429544,,,,,,,,,1.2318473368403153,,
